name,kt,ktilde,kv
weight_CPgrid_441,-0.4999999999999998,1.0599324460188282,1.5
weight_CPgrid_442,-0.33333333333333326,1.0886621079036343,0.5
weight_CPgrid_443,-0.33333333333333326,1.0886621079036343,1
weight_CPgrid_444,-0.33333333333333326,1.0886621079036343,1.5
weight_CPgrid_445,-0.16666666666666663,1.105541596785133,0.5
weight_CPgrid_446,-0.16666666666666663,1.105541596785133,1
weight_CPgrid_447,-0.16666666666666663,1.105541596785133,1.5
weight_CPgrid_448,-0.0001666666666666666,1.1111111055555551,0.5
weight_CPgrid_449,-0.0001666666666666666,1.1111111055555551,1
weight_CPgrid_450,-0.0001666666666666666,1.1111111055555551,1.5
weight_CPgrid_451,0.16666666666666663,1.105541596785133,0.5
weight_CPgrid_452,0.16666666666666663,1.105541596785133,1
weight_CPgrid_453,0.16666666666666663,1.105541596785133,1.5
weight_CPgrid_454,0.33333333333333326,1.0886621079036345,0.5
weight_CPgrid_455,0.33333333333333326,1.0886621079036345,1
weight_CPgrid_456,0.33333333333333326,1.0886621079036345,1.5
weight_CPgrid_457,0.4999999999999998,1.0599324460188282,0.5
weight_CPgrid_458,0.4999999999999998,1.0599324460188282,1
weight_CPgrid_459,0.4999999999999998,1.0599324460188282,1.5
weight_CPgrid_460,0.6666666666666665,1.0183501544346307,0.5
weight_CPgrid_461,0.6666666666666665,1.0183501544346307,1
weight_CPgrid_462,0.6666666666666665,1.0183501544346307,1.5
weight_CPgrid_463,0.833333333333333,0.962250448649376,0.5
weight_CPgrid_464,0.833333333333333,0.962250448649376,1
weight_CPgrid_465,0.833333333333333,0.962250448649376,1.5
weight_CPgrid_466,0.9999999999999996,0.8888888888888886,0.5
weight_CPgrid_467,0.9999999999999996,0.8888888888888886,1
weight_CPgrid_468,0.9999999999999996,0.8888888888888886,1.5
weight_CPgrid_469,1.166666666666666,0.7934920476158719,0.5
weight_CPgrid_470,1.166666666666666,0.7934920476158719,1
weight_CPgrid_471,1.166666666666666,0.7934920476158719,1.5
weight_CPgrid_472,1.333333333333333,0.6666666666666663,0.5
weight_CPgrid_473,1.333333333333333,0.6666666666666663,1
weight_CPgrid_474,1.333333333333333,0.6666666666666663,1.5
weight_CPgrid_475,1.4999999999999996,0.4843221048378524,0.5
weight_CPgrid_476,1.4999999999999996,0.4843221048378524,1
weight_CPgrid_477,1.4999999999999996,0.4843221048378524,1.5
weight_CPgrid_478,1.666666666666666,0.0,0.5
weight_CPgrid_479,1.666666666666666,0.0,1
weight_CPgrid_480,1.666666666666666,0.0,1.5
weight_CPgrid_481,-2.0999999999999996,0.6780509467729936,0.5
weight_CPgrid_482,-2.0999999999999996,0.6780509467729936,1
weight_CPgrid_483,-2.0999999999999996,0.6780509467729936,1.5
weight_CPgrid_484,-1.8666666666666665,0.9333333333333331,0.5
weight_CPgrid_485,-1.8666666666666665,0.9333333333333331,1
weight_CPgrid_486,-1.8666666666666665,0.9333333333333331,1.5
weight_CPgrid_487,-1.633333333333333,1.1108888666622212,0.5
weight_CPgrid_488,-1.633333333333333,1.1108888666622212,1
weight_CPgrid_489,-1.633333333333333,1.1108888666622212,1.5
weight_CPgrid_490,-1.3999999999999997,1.2444444444444445,0.5
weight_CPgrid_491,-1.3999999999999997,1.2444444444444445,1
weight_CPgrid_492,-1.3999999999999997,1.2444444444444445,1.5
weight_CPgrid_493,-1.1666666666666665,1.3471506281091263,0.5
weight_CPgrid_494,-1.1666666666666665,1.3471506281091263,1
weight_CPgrid_495,-1.1666666666666665,1.3471506281091263,1.5
weight_CPgrid_496,-0.9333333333333332,1.4256902162084835,0.5
weight_CPgrid_497,-0.9333333333333332,1.4256902162084835,1
weight_CPgrid_498,-0.9333333333333332,1.4256902162084835,1.5
weight_CPgrid_499,-0.6999999999999998,1.4839054244263596,0.5
weight_CPgrid_500,-0.6999999999999998,1.4839054244263596,1
weight_CPgrid_501,-0.6999999999999998,1.4839054244263596,1.5
weight_CPgrid_502,-0.4666666666666666,1.5241269510650883,0.5
weight_CPgrid_503,-0.4666666666666666,1.5241269510650883,1
weight_CPgrid_504,-0.4666666666666666,1.5241269510650883,1.5
weight_CPgrid_505,-0.2333333333333333,1.5477582354991863,0.5
weight_CPgrid_506,-0.2333333333333333,1.5477582354991863,1
weight_CPgrid_507,-0.2333333333333333,1.5477582354991863,1.5
weight_CPgrid_508,-0.0002333333333333333,1.5555555477777776,0.5
weight_CPgrid_509,-0.0002333333333333333,1.5555555477777776,1
weight_CPgrid_510,-0.0002333333333333333,1.5555555477777776,1.5
weight_CPgrid_511,0.2333333333333333,1.5477582354991863,0.5
weight_CPgrid_512,0.2333333333333333,1.5477582354991863,1
weight_CPgrid_513,0.2333333333333333,1.5477582354991863,1.5
weight_CPgrid_514,0.4666666666666666,1.5241269510650886,0.5
weight_CPgrid_515,0.4666666666666666,1.5241269510650886,1
weight_CPgrid_516,0.4666666666666666,1.5241269510650886,1.5
weight_CPgrid_517,0.6999999999999998,1.4839054244263596,0.5
weight_CPgrid_518,0.6999999999999998,1.4839054244263596,1
weight_CPgrid_519,0.6999999999999998,1.4839054244263596,1.5
weight_CPgrid_520,0.9333333333333332,1.4256902162084835,0.5
weight_CPgrid_521,0.9333333333333332,1.4256902162084835,1
weight_CPgrid_522,0.9333333333333332,1.4256902162084835,1.5
weight_CPgrid_523,1.1666666666666665,1.3471506281091268,0.5
weight_CPgrid_524,1.1666666666666665,1.3471506281091268,1
weight_CPgrid_525,1.1666666666666665,1.3471506281091268,1.5
weight_CPgrid_526,1.3999999999999997,1.2444444444444445,0.5
weight_CPgrid_527,1.3999999999999997,1.2444444444444445,1
weight_CPgrid_528,1.3999999999999997,1.2444444444444445,1.5
weight_CPgrid_529,1.633333333333333,1.110888866662221,0.5
weight_CPgrid_530,1.633333333333333,1.110888866662221,1
weight_CPgrid_531,1.633333333333333,1.110888866662221,1.5
weight_CPgrid_532,1.8666666666666665,0.933333333333333,0.5
weight_CPgrid_533,1.8666666666666665,0.933333333333333,1
weight_CPgrid_534,1.8666666666666665,0.933333333333333,1.5
weight_CPgrid_535,2.0999999999999996,0.6780509467729935,0.5
weight_CPgrid_536,2.0999999999999996,0.6780509467729935,1
weight_CPgrid_537,2.0999999999999996,0.6780509467729935,1.5
weight_CPgrid_538,2.333333333333333,0.0,0.5
weight_CPgrid_539,2.333333333333333,0.0,1
weight_CPgrid_540,2.333333333333333,0.0,1.5
weight_CPgrid_541,-2.7,0.8717797887081348,0.5
weight_CPgrid_542,-2.7,0.8717797887081348,1
weight_CPgrid_543,-2.7,0.8717797887081348,1.5
weight_CPgrid_544,-2.4000000000000004,1.2,0.5
weight_CPgrid_545,-2.4000000000000004,1.2,1
weight_CPgrid_546,-2.4000000000000004,1.2,1.5
weight_CPgrid_547,-2.0999999999999996,1.4282856857085704,0.5
weight_CPgrid_548,-2.0999999999999996,1.4282856857085704,1
weight_CPgrid_549,-2.0999999999999996,1.4282856857085704,1.5
weight_CPgrid_550,-1.7999999999999998,1.6000000000000003,0.5
weight_CPgrid_551,-1.7999999999999998,1.6000000000000003,1
weight_CPgrid_552,-1.7999999999999998,1.6000000000000003,1.5
weight_CPgrid_553,-1.5,1.732050807568877,0.5
weight_CPgrid_554,-1.5,1.732050807568877,1
weight_CPgrid_555,-1.5,1.732050807568877,1.5
weight_CPgrid_556,-1.2000000000000002,1.833030277982336,0.5
weight_CPgrid_557,-1.2000000000000002,1.833030277982336,1
weight_CPgrid_558,-1.2000000000000002,1.833030277982336,1.5
weight_CPgrid_559,-0.8999999999999999,1.9078784028338913,0.5
weight_CPgrid_560,-0.8999999999999999,1.9078784028338913,1
weight_CPgrid_561,-0.8999999999999999,1.9078784028338913,1.5
weight_CPgrid_562,-0.6000000000000001,1.9595917942265424,0.5
weight_CPgrid_563,-0.6000000000000001,1.9595917942265424,1
weight_CPgrid_564,-0.6000000000000001,1.9595917942265424,1.5
weight_CPgrid_565,-0.30000000000000004,1.98997487421324,0.5
weight_CPgrid_566,-0.30000000000000004,1.98997487421324,1
weight_CPgrid_567,-0.30000000000000004,1.98997487421324,1.5
weight_CPgrid_568,-0.00030000000000000003,1.99999999,0.5
weight_CPgrid_569,-0.00030000000000000003,1.99999999,1
weight_CPgrid_570,-0.00030000000000000003,1.99999999,1.5
weight_CPgrid_571,0.30000000000000004,1.98997487421324,0.5
weight_CPgrid_572,0.30000000000000004,1.98997487421324,1
weight_CPgrid_573,0.30000000000000004,1.98997487421324,1.5
weight_CPgrid_574,0.6000000000000001,1.9595917942265426,0.5
weight_CPgrid_575,0.6000000000000001,1.9595917942265426,1
weight_CPgrid_576,0.6000000000000001,1.9595917942265426,1.5
weight_CPgrid_577,0.8999999999999999,1.9078784028338913,0.5
weight_CPgrid_578,0.8999999999999999,1.9078784028338913,1
weight_CPgrid_579,0.8999999999999999,1.9078784028338913,1.5
weight_CPgrid_580,1.2000000000000002,1.833030277982336,0.5
weight_CPgrid_581,1.2000000000000002,1.833030277982336,1
weight_CPgrid_582,1.2000000000000002,1.833030277982336,1.5
weight_CPgrid_583,1.5,1.7320508075688774,0.5
weight_CPgrid_584,1.5,1.7320508075688774,1
weight_CPgrid_585,1.5,1.7320508075688774,1.5
weight_CPgrid_586,1.7999999999999998,1.6,0.5
weight_CPgrid_587,1.7999999999999998,1.6,1
weight_CPgrid_588,1.7999999999999998,1.6,1.5
weight_CPgrid_589,2.0999999999999996,1.42828568570857,0.5
weight_CPgrid_590,2.0999999999999996,1.42828568570857,1
weight_CPgrid_591,2.0999999999999996,1.42828568570857,1.5
weight_CPgrid_592,2.4000000000000004,1.1999999999999997,0.5
weight_CPgrid_593,2.4000000000000004,1.1999999999999997,1
weight_CPgrid_594,2.4000000000000004,1.1999999999999997,1.5
weight_CPgrid_595,2.7,0.8717797887081346,0.5
weight_CPgrid_596,2.7,0.8717797887081346,1
weight_CPgrid_597,2.7,0.8717797887081346,1.5
weight_CPgrid_598,3.0,0.0,0.5
weight_CPgrid_599,3.0,0.0,1
weight_CPgrid_600,3.0,0.0,1.5
